ID,EMPRESA,SETOR,USO_AGUA,AREA,AREA_RESERVA,CO2_EMIT_DIR,CO2_EMIT_INDIR,CO2_REC,INSUMO_QUIMICO_LEG,INSUMO_QUIMICO_ORG,BIODIVERSIDADE,RESIDUO_REC,RESIDUO_COMP,RESIDUO_DESC,ENERGIA_REN,INDICE_SUSTENTABILIDADE
718.0,EMPRESA00424,TRIGO,9.3,22080.26,2.94,6.41,6.76,11.08,6.03,8.3,10.97,39.84,14.15,9.51,8.76,0.52
719.0,EMPRESA00446,MILHO,7.06,18181.41,4.83,4.33,6.88,4.79,8.29,4.74,1.06,13.32,29.64,15.63,60.39,0.46
720.0,EMPRESA00471,MILHO,4.07,18145.74,8.19,2.18,5.51,13.36,5.92,4.84,12.38,31.06,29.51,16.09,93.58,0.75
721.0,EMPRESA00029,MILHO,5.16,27710.28,4.86,4.79,2.19,3.94,5.91,6.99,12.5,22.4,34.59,16.51,29.03,0.51
722.0,EMPRESA00340,TRIGO,9.14,22999.6,7.37,6.07,9.89,7.53,8.4,9.35,5.2,33.37,33.85,15.38,95.38,0.72
723.0,EMPRESA00098,SOJA,9.57,643.9,9.75,9.9,6.82,5.85,5.74,5.22,19.51,19.68,15.65,9.36,31.89,0.6
724.0,EMPRESA00243,TRIGO,6.58,15311.43,7.02,7.91,5.36,13.78,8.54,2.74,3.28,38.79,35.38,12.56,28.59,0.63
725.0,EMPRESA00340,TRIGO,5.84,11271.42,1.48,3.01,7.78,5.42,9.75,1.97,14.13,16.35,16.49,13.87,18.82,0.4
726.0,EMPRESA00350,TRIGO,8.83,6090.56,3.35,9.93,3.76,11.93,7.34,5.62,12.04,25.27,17.87,9.58,80.15,0.61
727.0,EMPRESA00457,MILHO,6.24,19191.26,4.37,6.88,8.15,9.53,1.33,4.67,4.84,29.75,38.79,17.42,27.67,0.55
728.0,EMPRESA00349,MILHO,9.45,28188.97,7.21,5.84,9.47,13.43,6.21,3.18,6.51,39.25,26.75,12.02,31.17,0.64
729.0,EMPRESA00411,MILHO,7.31,22892.7,4.16,9.29,7.78,10.7,2.8,6.02,18.95,10.34,37.09,7.34,72.5,0.65
730.0,EMPRESA00029,MILHO,5.4,22287.1,6.41,9.73,5.97,8.18,9.32,5.32,1.96,37.04,11.62,10.61,29.05,0.49
731.0,EMPRESA00496,CANA_ACUCAR,7.81,7869.73,2.04,8.54,6.44,9.56,5.42,9.49,18.54,32.43,30.83,17.6,11.08,0.58
732.0,EMPRESA00401,CANA_ACUCAR,7.99,17665.89,1.27,2.35,4.75,8.56,5.55,4.79,4.75,14.54,38.61,18.13,22.19,0.42
733.0,EMPRESA00379,SOJA,5.62,25323.96,2.19,6.19,8.2,3.04,5.91,9.21,12.55,22.53,35.36,10.05,93.01,0.59
734.0,EMPRESA00185,MILHO,6.43,26746.96,8.01,6.05,9.18,6.04,6.15,8.8,15.35,16.78,20.53,18.35,35.79,0.57
735.0,EMPRESA00469,SOJA,7.99,20579.46,8.59,3.37,9.78,8.68,4.27,4.46,3.34,19.61,29.97,11.93,91.21,0.62
736.0,EMPRESA00419,SOJA,8.42,22326.29,7.46,2.82,4.24,6.75,4.63,4.69,10.44,28.7,29.24,18.77,41.84,0.58
737.0,EMPRESA00096,CANA_ACUCAR,5.78,18345.92,8.82,5.04,9.25,5.76,8.86,5.87,1.16,15.13,16.63,13.34,46.88,0.48
738.0,EMPRESA00372,MILHO,4.7,5145.95,2.76,7.74,6.27,14.09,8.37,6.3,14.91,28.89,38.75,14.11,97.9,0.76
739.0,EMPRESA00292,TRIGO,7.82,25754.68,9.2,9.1,2.68,9.65,7.84,9.55,11.66,29.4,19.08,8.66,89.43,0.71
740.0,EMPRESA00065,CANA_ACUCAR,9.9,14749.71,3.7,3.04,5.39,13.73,1.83,2.29,17.49,17.97,25.98,16.62,83.47,0.65
741.0,EMPRESA00405,MILHO,4.55,24569.08,6.76,2.84,6.92,10.85,6.21,1.12,16.33,21.39,37.35,11.17,59.82,0.66
742.0,EMPRESA00243,SOJA,8.06,21375.92,6.33,8.62,8.41,11.03,6.87,4.76,16.84,26.26,28.01,6.58,60.42,0.68
743.0,EMPRESA00415,CANA_ACUCAR,8.45,26201.71,4.98,7.28,5.45,11.59,3.16,1.89,6.56,19.04,13.6,15.93,84.08,0.55
744.0,EMPRESA00118,SOJA,4.1,4668.88,2.57,5.49,3.39,6.33,5.12,4.91,17.28,31.51,31.61,18.5,90.9,0.65
745.0,EMPRESA00079,TRIGO,9.62,20119.65,6.57,6.76,7.38,14.86,9.86,2.37,14.74,23.26,26.32,11.6,36.86,0.66
746.0,EMPRESA00171,CANA_ACUCAR,9.66,25236.67,7.39,7.2,7.57,4.22,9.12,6.5,6.7,32.72,30.32,5.82,7.98,0.53
747.0,EMPRESA00286,SOJA,7.9,18812.5,7.85,2.35,9.6,6.39,9.54,1.1,5.1,32.17,34.39,11.31,89.25,0.66
748.0,EMPRESA00345,MILHO,6.63,14292.21,3.44,4.61,8.11,10.13,4.44,6.84,11.82,14.14,35.94,15.55,59.69,0.58
749.0,EMPRESA00267,CANA_ACUCAR,7.86,12458.21,6.25,6.8,9.29,11.17,6.98,5.89,15.94,12.9,18.55,15.63,7.28,0.53
750.0,EMPRESA00369,SOJA,7.49,20303.37,6.74,5.13,6.0,7.48,4.64,9.1,18.12,28.26,17.33,14.84,11.5,0.56
751.0,EMPRESA00191,SOJA,8.35,12930.13,2.61,9.45,9.2,11.15,7.52,1.23,18.87,31.03,19.39,8.3,33.08,0.59
752.0,EMPRESA00187,TRIGO,6.4,13396.71,2.1,5.21,5.2,10.03,9.91,7.88,19.77,14.59,13.48,8.97,29.93,0.5
753.0,EMPRESA00187,MILHO,4.34,23079.71,8.16,3.18,3.51,5.57,8.46,5.81,4.58,19.59,24.45,11.82,78.92,0.55
754.0,EMPRESA00362,SOJA,8.18,7818.25,9.18,8.68,4.52,9.16,5.26,3.96,8.29,38.01,33.78,18.14,70.79,0.72
755.0,EMPRESA00455,MILHO,8.32,29388.29,3.41,2.07,7.29,13.99,4.81,8.68,11.49,27.23,10.73,17.01,62.19,0.58
756.0,EMPRESA00083,SOJA,9.05,23891.15,2.81,3.6,9.69,5.69,7.47,7.48,11.79,17.94,27.18,9.23,76.08,0.55
757.0,EMPRESA00015,SOJA,6.97,20832.85,5.99,7.01,9.99,12.9,7.53,9.99,2.43,38.18,18.35,16.29,75.93,0.66
758.0,EMPRESA00260,CANA_ACUCAR,6.77,18858.33,5.73,4.52,4.48,11.44,5.56,9.53,16.0,14.9,15.55,8.75,96.06,0.64
759.0,EMPRESA00416,MILHO,8.36,26730.87,8.19,3.63,9.89,8.49,4.97,3.29,18.31,26.18,23.05,17.92,33.17,0.63
760.0,EMPRESA00337,SOJA,4.07,13537.82,2.91,7.19,7.86,4.81,3.2,5.97,11.38,10.85,29.92,16.73,24.41,0.43
761.0,EMPRESA00396,CANA_ACUCAR,5.6,21447.62,6.63,5.92,3.26,3.61,4.71,7.66,3.93,37.59,31.31,12.69,8.81,0.49
762.0,EMPRESA00037,SOJA,4.17,6982.35,3.98,4.49,4.52,9.56,3.43,4.18,2.63,11.95,14.59,15.32,5.17,0.33
763.0,EMPRESA00470,MILHO,8.89,8871.16,3.44,2.84,2.86,12.08,2.07,5.66,4.03,32.35,22.83,5.4,61.29,0.53
764.0,EMPRESA00114,SOJA,9.25,16118.48,1.28,7.35,3.93,5.18,5.14,2.32,18.95,34.68,14.21,5.52,6.91,0.45
765.0,EMPRESA00239,MILHO,5.14,10941.76,6.06,5.4,3.87,6.19,7.78,9.31,4.15,24.67,17.11,18.36,43.64,0.48
766.0,EMPRESA00357,SOJA,8.47,23806.53,8.9,2.99,6.42,7.41,7.35,3.43,8.44,14.25,34.9,7.2,73.66,0.61
767.0,EMPRESA00239,CANA_ACUCAR,5.56,6544.38,7.52,4.81,8.06,6.66,4.2,1.38,9.6,29.6,18.97,14.07,43.27,0.55
768.0,EMPRESA00035,MILHO,7.84,19726.09,1.79,9.39,2.21,5.43,5.63,1.1,7.95,30.97,15.01,18.6,35.98,0.43
769.0,EMPRESA00165,MILHO,5.57,16112.3,6.33,3.97,4.6,12.91,9.66,8.86,2.2,23.49,16.15,6.09,83.05,0.58
770.0,EMPRESA00454,MILHO,2.13,3383.3,5.46,8.3,8.37,5.58,9.36,5.87,7.47,18.19,28.85,19.03,87.49,0.59
771.0,EMPRESA00219,CANA_ACUCAR,9.03,3997.93,2.33,7.98,3.29,5.04,1.48,1.86,8.62,21.55,13.76,7.36,43.54,0.39
772.0,EMPRESA00476,CANA_ACUCAR,8.61,27617.17,6.98,7.81,8.99,10.04,7.8,9.25,8.62,18.69,31.29,17.8,70.53,0.66
773.0,EMPRESA00252,CANA_ACUCAR,9.96,27303.64,3.08,2.37,5.88,3.85,2.97,4.5,3.37,29.56,31.49,8.35,49.82,0.46
774.0,EMPRESA00462,CANA_ACUCAR,4.68,10806.62,3.76,2.28,3.07,9.75,8.85,8.55,4.05,26.5,27.79,9.3,21.81,0.46
775.0,EMPRESA00407,CANA_ACUCAR,5.37,180.18,6.09,2.91,7.6,14.59,1.87,9.72,16.8,18.27,27.69,19.81,36.97,0.64
776.0,EMPRESA00118,CANA_ACUCAR,7.77,16434.54,5.68,8.24,9.62,10.48,9.47,2.53,10.71,10.45,36.62,10.42,30.18,0.56
777.0,EMPRESA00157,TRIGO,5.15,13284.96,4.61,3.35,9.73,9.52,6.39,2.71,12.68,17.32,33.18,15.86,65.29,0.6
778.0,EMPRESA00033,MILHO,9.45,27981.58,8.67,2.25,8.71,14.83,9.03,7.95,7.5,24.67,11.25,9.06,89.21,0.68
779.0,EMPRESA00367,MILHO,6.55,4738.63,6.8,9.88,9.84,11.58,4.75,5.61,4.03,17.11,10.67,17.84,55.89,0.53
780.0,EMPRESA00056,MILHO,2.17,15614.23,1.9,5.97,8.85,11.43,6.26,3.68,6.71,37.15,21.26,5.3,95.72,0.6
781.0,EMPRESA00441,CANA_ACUCAR,8.56,13921.88,6.94,2.72,5.05,12.84,8.76,3.28,10.17,27.6,13.24,6.19,88.46,0.64
782.0,EMPRESA00150,TRIGO,9.53,2900.3,6.01,7.82,4.73,14.82,8.31,2.68,9.49,30.97,33.19,6.06,85.97,0.73
783.0,EMPRESA00102,SOJA,7.38,11631.36,3.17,5.93,3.6,14.23,9.72,2.88,4.9,36.24,34.34,5.18,99.03,0.68
784.0,EMPRESA00306,CANA_ACUCAR,4.16,10006.03,7.42,9.59,7.4,12.49,9.55,5.38,13.25,37.08,34.04,16.97,5.71,0.67
785.0,EMPRESA00182,MILHO,3.26,21419.73,7.67,7.79,5.82,14.88,5.17,7.51,14.43,22.6,15.2,15.64,72.21,0.68
786.0,EMPRESA00247,CANA_ACUCAR,6.62,14539.17,7.62,3.52,7.65,7.61,3.24,7.14,14.98,29.4,25.42,5.79,52.62,0.63
787.0,EMPRESA00000,CANA_ACUCAR,8.04,2056.83,8.92,2.5,7.75,6.26,6.0,4.36,2.79,17.07,38.07,17.44,64.39,0.59
788.0,EMPRESA00405,CANA_ACUCAR,7.04,26177.17,8.16,9.42,8.01,13.64,1.65,1.03,16.94,23.45,26.67,10.68,70.63,0.72
789.0,EMPRESA00223,TRIGO,9.57,24884.03,2.54,7.73,8.89,11.59,7.01,6.52,8.59,37.37,38.6,14.96,76.56,0.7
790.0,EMPRESA00285,SOJA,6.45,18210.45,5.95,6.81,3.91,9.14,1.45,7.8,7.78,21.85,23.2,19.64,35.74,0.52
791.0,EMPRESA00342,SOJA,8.73,28428.5,8.78,6.22,3.32,14.36,8.84,2.03,12.54,17.82,35.66,17.22,56.2,0.7
792.0,EMPRESA00049,MILHO,4.8,16883.42,6.21,5.67,8.62,3.61,1.4,4.79,16.52,38.86,29.71,19.75,78.31,0.68
793.0,EMPRESA00434,SOJA,9.04,766.4,7.59,2.8,4.68,11.02,9.48,7.09,17.59,36.97,25.14,9.56,27.33,0.67
794.0,EMPRESA00301,TRIGO,7.98,28695.34,6.74,4.61,5.53,9.51,2.63,7.13,8.39,17.7,18.21,9.58,88.36,0.58
795.0,EMPRESA00368,MILHO,2.02,21283.37,9.15,9.83,2.92,11.74,7.31,1.02,6.04,24.73,13.46,15.27,39.79,0.54
796.0,EMPRESA00197,TRIGO,5.3,16709.94,9.73,6.95,4.94,6.31,5.88,8.11,2.69,36.99,38.8,12.7,75.09,0.68
797.0,EMPRESA00144,TRIGO,7.06,17961.19,6.62,7.12,5.65,4.68,7.06,2.34,7.69,28.68,18.91,10.28,12.73,0.45
798.0,EMPRESA00481,MILHO,7.6,4995.76,6.49,8.93,6.31,3.66,9.85,3.43,8.2,39.89,35.84,18.72,77.97,0.68
799.0,EMPRESA00157,TRIGO,7.35,145.11,2.93,6.27,9.25,9.55,8.57,7.88,4.62,17.66,30.01,6.52,37.78,0.49
800.0,EMPRESA00266,MILHO,9.42,4312.92,6.9,1.54,4.61,7.03,2.53,4.08,4.65,20.7,23.47,12.1,43.47,0.48
801.0,EMPRESA00121,MILHO,6.6,17413.5,8.96,1.04,6.46,4.5,1.56,4.65,1.6,18.78,39.78,6.35,45.46,0.5
802.0,EMPRESA00147,TRIGO,7.79,17644.55,9.03,9.6,7.42,8.84,2.18,9.61,9.77,13.91,30.67,13.8,37.24,0.59
803.0,EMPRESA00005,MILHO,5.39,7661.14,2.43,3.75,3.59,12.42,5.8,2.29,11.14,16.89,20.29,10.86,61.83,0.51
804.0,EMPRESA00073,SOJA,5.16,9381.01,7.1,8.25,3.22,6.13,8.64,4.16,6.67,38.18,27.37,17.47,70.33,0.63
805.0,EMPRESA00283,SOJA,4.99,29307.14,6.0,4.48,8.23,14.8,3.73,2.9,3.24,32.22,16.49,9.98,69.12,0.59
806.0,EMPRESA00184,SOJA,8.73,18916.36,6.1,6.38,7.55,11.22,4.29,2.64,6.19,22.58,38.89,10.97,94.42,0.68
807.0,EMPRESA00472,CANA_ACUCAR,6.12,3216.08,4.42,5.68,9.53,8.09,1.68,7.25,9.37,39.13,22.68,13.91,96.51,0.65
808.0,EMPRESA00159,TRIGO,8.11,28692.73,8.48,8.72,9.42,12.33,9.74,6.71,8.15,28.53,26.85,18.41,40.76,0.67
809.0,EMPRESA00276,TRIGO,6.28,25777.94,1.1,6.09,9.3,7.93,8.63,8.74,18.17,11.71,18.71,11.99,78.58,0.56
810.0,EMPRESA00243,TRIGO,8.77,23445.0,4.88,9.58,9.97,11.68,8.39,3.94,17.81,13.73,25.3,16.32,57.16,0.64
811.0,EMPRESA00170,SOJA,8.96,16106.52,5.86,6.18,3.9,7.31,2.88,5.4,9.87,16.07,19.27,9.26,62.35,0.51
812.0,EMPRESA00333,TRIGO,9.12,18172.41,2.46,6.65,6.74,10.45,1.74,6.81,2.71,15.76,39.46,13.94,30.79,0.48
813.0,EMPRESA00219,MILHO,9.22,20490.8,1.4,8.93,6.9,4.95,9.82,9.46,14.31,37.47,28.24,8.1,69.25,0.62
814.0,EMPRESA00020,TRIGO,7.43,27704.46,2.23,6.66,9.44,11.04,5.07,5.47,12.85,18.28,27.63,10.14,29.25,0.52
815.0,EMPRESA00147,MILHO,4.72,28145.36,7.88,1.7,8.52,9.19,2.21,8.26,4.49,26.67,23.82,11.17,69.55,0.58
816.0,EMPRESA00010,TRIGO,8.56,9277.82,1.3,4.31,6.53,11.07,9.37,8.14,2.86,24.77,20.09,18.39,42.15,0.48
817.0,EMPRESA00071,CANA_ACUCAR,6.43,17497.37,7.24,9.85,4.07,4.46,3.77,7.53,17.97,10.38,18.04,7.22,17.1,0.48
818.0,EMPRESA00354,MILHO,3.18,429.36,2.64,7.76,4.78,6.13,2.04,6.63,6.4,37.34,26.02,16.11,87.43,0.57
819.0,EMPRESA00297,SOJA,8.47,11240.35,6.27,5.01,6.36,14.22,8.06,2.28,9.4,10.31,24.71,18.57,99.38,0.66
820.0,EMPRESA00427,TRIGO,8.16,17722.3,4.7,4.11,2.14,6.45,7.1,3.3,10.12,32.9,29.02,13.09,55.04,0.57
821.0,EMPRESA00287,CANA_ACUCAR,8.32,19806.41,2.02,6.85,7.14,14.26,4.16,5.88,19.1,11.7,17.63,12.87,53.44,0.56
822.0,EMPRESA00061,TRIGO,9.01,23729.47,7.67,4.9,8.0,5.67,5.74,2.98,10.06,27.34,35.82,19.37,61.91,0.64
823.0,EMPRESA00256,TRIGO,9.87,21525.9,8.22,8.8,2.19,10.24,9.09,2.62,12.39,16.37,12.22,13.2,36.95,0.54
824.0,EMPRESA00399,CANA_ACUCAR,9.5,28832.61,8.19,7.58,3.65,5.19,4.57,6.93,4.85,22.98,20.59,17.84,36.53,0.51
825.0,EMPRESA00036,CANA_ACUCAR,8.21,25902.11,2.88,3.01,4.13,9.98,7.03,6.91,7.45,22.91,16.57,18.0,85.27,0.54
826.0,EMPRESA00119,MILHO,4.56,16404.53,4.23,5.19,7.58,12.19,3.43,6.31,1.79,11.14,21.97,5.93,43.98,0.44
827.0,EMPRESA00291,MILHO,7.16,27263.56,1.89,1.86,8.07,9.89,8.2,6.76,2.46,19.6,16.92,19.76,30.59,0.41
828.0,EMPRESA00087,MILHO,8.58,5664.06,7.84,9.04,4.36,5.04,3.71,7.65,2.74,13.33,15.69,14.59,81.19,0.5
829.0,EMPRESA00070,SOJA,4.68,10844.19,4.65,3.31,7.65,12.13,7.94,6.49,14.68,10.68,32.91,14.42,74.2,0.63
830.0,EMPRESA00485,TRIGO,5.12,11660.64,8.29,7.81,5.23,7.45,5.9,1.53,3.95,36.48,24.28,10.96,31.12,0.54
831.0,EMPRESA00331,TRIGO,5.66,1680.17,8.41,2.7,8.65,2.67,4.77,6.16,6.8,37.55,24.11,11.81,43.21,0.55
832.0,EMPRESA00295,SOJA,4.04,15376.11,9.01,6.23,3.09,7.36,6.12,7.56,12.75,19.6,25.44,13.77,42.63,0.58
833.0,EMPRESA00480,TRIGO,6.2,20409.13,1.16,8.58,5.03,4.56,6.48,7.28,16.03,34.65,25.37,16.9,89.96,0.62
834.0,EMPRESA00072,CANA_ACUCAR,5.78,5430.72,6.41,6.29,3.4,3.11,4.05,1.86,9.67,23.8,17.98,5.63,83.43,0.52
835.0,EMPRESA00276,CANA_ACUCAR,6.09,5313.06,4.25,7.13,9.56,13.29,2.02,4.17,17.99,30.2,30.14,12.77,45.01,0.66
836.0,EMPRESA00353,CANA_ACUCAR,4.53,25988.13,6.17,7.34,8.74,11.62,5.82,1.34,9.06,25.52,26.66,17.91,11.03,0.54
837.0,EMPRESA00039,SOJA,5.6,22121.84,7.41,4.8,5.35,6.59,2.24,7.8,6.2,19.12,22.22,11.97,97.86,0.58
838.0,EMPRESA00409,TRIGO,5.0,24251.0,7.63,3.35,9.68,4.67,9.88,5.68,8.28,19.19,36.52,18.87,10.77,0.52
839.0,EMPRESA00200,MILHO,4.1,12569.47,6.77,2.37,9.51,14.72,7.03,8.49,17.81,18.98,16.01,19.69,94.69,0.72
840.0,EMPRESA00392,TRIGO,5.58,24719.5,2.8,4.58,8.87,2.09,1.99,8.68,11.12,15.7,18.85,14.49,92.45,0.49
841.0,EMPRESA00245,MILHO,4.87,26617.26,1.29,8.17,8.81,3.79,7.66,1.62,17.95,23.1,39.28,7.83,31.91,0.53
842.0,EMPRESA00034,MILHO,2.43,14199.68,6.22,8.52,7.65,13.46,2.56,7.94,12.27,25.54,26.79,10.28,84.84,0.69
843.0,EMPRESA00055,CANA_ACUCAR,9.07,11461.94,2.22,9.71,6.5,9.98,7.1,8.81,3.49,38.9,20.99,11.72,55.78,0.55
844.0,EMPRESA00176,SOJA,4.42,26100.84,9.94,3.97,6.78,11.37,4.21,8.56,5.86,39.03,35.43,6.32,50.09,0.69
845.0,EMPRESA00049,MILHO,8.2,20785.78,5.03,4.29,7.12,7.68,8.03,4.51,8.77,15.75,12.66,12.81,28.31,0.44
846.0,EMPRESA00211,MILHO,9.37,1841.81,4.36,2.36,3.68,4.4,9.37,1.9,6.68,19.97,30.72,7.01,66.42,0.5
847.0,EMPRESA00334,TRIGO,8.59,20966.42,4.02,3.31,6.09,7.69,9.49,9.0,6.73,32.66,20.48,15.29,32.05,0.51
848.0,EMPRESA00268,TRIGO,5.43,22461.79,1.09,3.82,9.52,3.56,8.98,9.45,6.82,34.07,11.27,7.21,42.57,0.42
849.0,EMPRESA00002,CANA_ACUCAR,5.84,11823.52,7.84,7.66,4.9,6.97,3.27,2.26,13.1,19.86,31.31,7.97,15.71,0.53
850.0,EMPRESA00031,CANA_ACUCAR,7.63,8642.32,8.95,3.35,8.25,14.13,4.41,1.87,19.12,30.6,12.98,14.85,69.66,0.73
851.0,EMPRESA00032,MILHO,9.52,20428.34,6.54,4.37,5.11,4.56,7.85,8.83,11.23,28.78,28.53,12.02,31.16,0.56
852.0,EMPRESA00499,MILHO,7.31,1728.86,5.46,6.95,3.89,4.94,4.74,3.77,6.28,11.62,33.45,12.18,81.02,0.53
853.0,EMPRESA00492,SOJA,7.97,691.55,4.24,8.71,6.04,14.41,4.29,1.48,5.81,16.98,36.1,11.65,14.55,0.52
854.0,EMPRESA00302,SOJA,7.36,27815.46,2.01,9.95,8.0,5.11,4.63,4.02,2.41,19.9,16.36,8.73,40.48,0.38
855.0,EMPRESA00437,CANA_ACUCAR,9.0,28810.74,7.28,4.39,6.23,11.44,3.52,1.12,4.65,19.6,17.01,16.95,96.14,0.6
856.0,EMPRESA00013,CANA_ACUCAR,7.61,2737.3,4.25,2.29,7.45,4.69,5.14,4.5,1.69,25.37,26.69,8.37,17.48,0.4
857.0,EMPRESA00148,MILHO,2.78,6915.84,4.59,9.48,6.71,13.79,7.18,6.01,8.15,14.14,26.3,5.2,86.28,0.61
858.0,EMPRESA00343,CANA_ACUCAR,4.65,18000.22,4.23,4.14,9.78,11.83,6.97,8.68,3.81,35.86,21.64,14.12,78.11,0.61
859.0,EMPRESA00137,CANA_ACUCAR,7.57,12633.01,6.0,4.43,7.64,13.41,3.6,2.94,9.26,23.22,36.59,6.72,64.83,0.65
860.0,EMPRESA00098,SOJA,7.06,23059.29,7.95,6.77,3.29,14.23,7.54,2.51,4.88,15.38,13.11,19.81,20.57,0.49
861.0,EMPRESA00422,SOJA,6.07,27570.6,4.58,2.99,3.99,14.06,4.18,9.77,5.88,21.18,11.02,13.6,36.55,0.48
862.0,EMPRESA00308,TRIGO,7.65,11202.68,6.01,3.44,9.83,2.91,9.22,7.07,11.96,38.37,33.01,17.16,33.93,0.6
863.0,EMPRESA00492,MILHO,8.4,25742.35,8.31,9.26,2.5,4.78,7.47,4.25,11.72,15.48,15.82,8.82,65.79,0.54
864.0,EMPRESA00168,TRIGO,5.13,7919.07,9.29,6.77,9.05,13.66,6.43,8.47,11.3,21.68,26.88,6.34,57.99,0.68
865.0,EMPRESA00466,MILHO,3.29,28481.95,2.3,6.96,7.56,6.37,5.57,5.6,3.56,27.77,29.59,11.97,37.61,0.46
866.0,EMPRESA00035,SOJA,5.71,22658.25,3.78,8.6,6.72,3.1,1.45,8.18,5.85,27.06,10.44,17.75,28.49,0.39
867.0,EMPRESA00196,CANA_ACUCAR,4.02,16403.45,5.43,3.36,7.66,12.77,9.98,1.63,17.2,35.45,24.68,18.68,33.77,0.65
868.0,EMPRESA00039,TRIGO,7.37,7224.72,8.41,6.92,7.47,3.49,4.58,2.93,4.6,29.77,37.99,15.92,9.42,0.52
869.0,EMPRESA00428,TRIGO,5.93,19028.33,4.93,7.34,9.81,5.18,3.57,5.09,8.29,24.01,19.61,17.73,87.13,0.56
870.0,EMPRESA00459,SOJA,4.97,6468.04,1.87,8.81,5.71,9.53,3.88,9.62,4.51,21.24,10.22,9.21,6.28,0.35
871.0,EMPRESA00315,TRIGO,8.95,4631.11,2.06,4.75,3.24,13.79,8.55,9.76,16.9,33.92,11.6,15.83,61.19,0.63
872.0,EMPRESA00468,CANA_ACUCAR,5.46,23538.72,5.81,7.24,9.88,3.34,9.0,9.25,19.18,37.26,28.34,6.21,19.12,0.6
873.0,EMPRESA00417,MILHO,9.89,23529.15,6.26,3.53,2.05,3.02,9.54,1.23,17.79,37.47,24.41,16.95,41.4,0.6
874.0,EMPRESA00019,SOJA,5.05,12564.94,5.0,8.06,7.22,11.87,9.89,9.34,7.39,32.37,33.07,5.19,12.04,0.57
875.0,EMPRESA00381,MILHO,8.09,12171.75,1.17,7.82,6.52,10.67,7.43,2.8,17.84,33.54,26.09,18.52,79.76,0.67
876.0,EMPRESA00442,MILHO,4.34,20410.97,9.96,5.44,9.52,6.04,6.09,4.49,17.51,31.86,10.45,12.84,20.37,0.58
877.0,EMPRESA00169,TRIGO,5.62,8029.4,4.03,9.16,2.03,13.58,3.03,2.12,5.62,27.95,12.41,19.88,49.65,0.51
878.0,EMPRESA00047,CANA_ACUCAR,8.69,7295.16,5.16,7.64,4.0,8.24,9.99,6.38,4.02,14.34,25.66,18.79,66.65,0.53
879.0,EMPRESA00315,CANA_ACUCAR,6.28,3018.05,2.17,2.35,3.3,8.34,1.81,9.17,15.65,20.82,36.02,9.33,78.07,0.59
880.0,EMPRESA00312,CANA_ACUCAR,7.06,10321.06,4.93,6.61,6.38,10.14,3.74,5.58,2.61,22.12,39.45,14.97,21.04,0.51
881.0,EMPRESA00334,CANA_ACUCAR,9.6,9982.54,9.75,6.91,5.97,10.41,3.18,5.63,17.7,20.34,34.6,7.73,76.81,0.75
882.0,EMPRESA00412,MILHO,7.76,9070.21,4.9,6.33,7.41,5.85,4.02,6.52,14.74,38.11,39.67,12.15,63.6,0.68
883.0,EMPRESA00127,SOJA,9.13,16961.23,5.32,8.27,6.97,12.08,8.3,7.04,13.48,36.66,28.61,6.6,5.49,0.61
884.0,EMPRESA00011,MILHO,7.31,11683.66,8.84,3.92,4.5,11.2,5.43,4.32,4.82,38.29,29.38,7.8,89.96,0.7
885.0,EMPRESA00338,TRIGO,9.16,25573.67,8.96,8.43,2.53,5.29,4.61,4.81,19.43,24.61,30.55,10.82,54.44,0.66
886.0,EMPRESA00367,MILHO,6.62,927.62,4.15,5.47,3.89,8.53,7.26,4.96,14.74,11.23,38.53,13.2,34.82,0.55
887.0,EMPRESA00317,MILHO,8.92,10451.85,8.33,5.84,6.78,7.28,3.9,3.92,4.27,13.2,25.93,5.08,42.88,0.49
888.0,EMPRESA00480,MILHO,6.56,11605.6,8.46,5.85,7.2,4.89,7.01,8.72,9.06,28.93,39.18,5.12,37.9,0.61
889.0,EMPRESA00003,CANA_ACUCAR,9.66,13143.98,5.49,4.52,9.83,8.71,5.11,5.75,7.59,30.09,21.6,15.35,5.52,0.5
890.0,EMPRESA00170,TRIGO,8.34,27881.88,4.76,7.34,5.89,14.54,8.34,8.34,1.4,19.03,37.51,14.33,73.3,0.63
891.0,EMPRESA00349,SOJA,7.57,28912.72,4.39,2.44,9.21,6.41,2.87,7.79,16.24,11.72,30.53,19.85,10.32,0.49
892.0,EMPRESA00141,CANA_ACUCAR,8.37,10584.22,7.75,5.12,3.56,11.75,1.83,5.43,8.48,12.74,23.3,6.34,72.13,0.58
893.0,EMPRESA00083,SOJA,8.45,21576.34,3.44,2.96,7.2,12.73,3.49,4.84,5.98,35.22,29.71,14.2,84.6,0.65
894.0,EMPRESA00477,MILHO,7.2,5770.74,4.2,3.44,7.62,4.07,4.05,4.77,2.3,30.06,30.63,17.15,26.27,0.45
895.0,EMPRESA00104,TRIGO,9.65,18834.96,4.62,3.4,5.72,2.51,4.6,8.23,18.19,15.1,32.24,5.51,24.8,0.5
896.0,EMPRESA00192,CANA_ACUCAR,5.94,10992.31,2.69,5.19,4.28,7.49,3.82,6.69,3.63,13.72,21.56,6.59,7.74,0.33
897.0,EMPRESA00245,TRIGO,7.65,26829.94,3.8,4.1,4.71,7.3,3.04,1.83,19.91,24.14,38.94,18.72,17.7,0.57
